STATE,YEAR,MONTH,DAY,GLOBAL_COUNT,ENV_COUNT
MC,2016,8,31,194,11
MC,2017,10,13,98,
MD,2015,11,6,10,
MD,2016,2,27,6,
MD,2016,4,20,35,
MD,2016,8,3,9,
MD,2016,9,5,85,
MD,2017,3,15,59,
MG,2015,4,7,20,4
MG,2015,4,26,47,
MG,2015,6,3,7,
MG,2015,7,7,24,
MG,2016,3,15,25,1
MI,2015,5,14,103,2
MI,2016,7,31,198,2
MI,2016,9,18,60,
MI,2017,5,30,177,9
MI,2017,8,25,200,
MJ,2016,1,21,9,
MJ,2016,2,14,20,
MJ,2017,2,7,4,
MK,2015,4,17,133,3
MK,2016,4,9,24,
MK,2017,1,13,251,3
MK,2017,1,24,275,3
MK,2017,3,8,381,
MK,2017,3,28,181,
MK,2017,10,16,47,9
MK,2017,11,14,123,3
MO,2015,4,24,41,
MO,2016,6,5,136,12
MO,2017,3,30,58,
MO,2017,11,16,75,16
MP,2015,3,19,16,
MP,2016,10,8,4,
MP,2016,10,21,75,
MP,2017,6,9,73,4
MT,2015,5,20,689,7
MT,2015,11,26,844,50
MT,2017,7,7,498,10
MT,2017,11,4,253,
MU,2015,5,19,961,10
MU,2015,10,14,530,6
MU,2015,10,24,400,4
MU,2016,3,25,372,
MU,2016,7,6,103,4
MU,2017,6,11,389,24
MU,2017,7,21,113,6
MV,2015,7,14,157,8
MV,2017,6,12,13,1
MX,2015,6,4,62,
MX,2016,2,26,171,
MX,2016,5,12,196,16
MX,2017,8,3,122,
MX,2017,9,22,136,15
MY,2015,8,25,5007,152
MY,2016,7,20,5579,80
MY,2016,10,11,5608,66
MZ,2015,7,16,2,
MZ,2016,5,4,5,
MZ,2016,8,19,1,
MZ,2017,9,20,2,
NE,2015,8,2,2,
NE,2017,5,23,8,
NH,2016,11,10,31,
NH,2017,8,14,63,
NI,2015,7,12,7726,47
NI,2015,9,7,13976,304
NI,2017,9,30,6601,122
NL,2015,12,27,65,
NL,2016,1,23,35,8
NL,2016,6,3,114,11
NL,2016,7,11,248,4
NL,2016,9,1,240,47
NL,2017,11,15,208,8
NO,2015,6,19,348,17
NO,2017,4,25,123,12
NO,2017,4,30,49,
NO,2017,8,4,68,1
NO,2017,10,30,94,17
NO,2017,11,18,6,
NP,2015,11,12,791,12
NP,2016,12,8,756,15
NP,2017,3,10,803,17
NP,2017,9,9,436,19
NS,2016,6,23,6,
NS,2016,8,7,3,
NS,2016,8,22,1,
NS,2016,11,14,6,
NS,2016,11,29,3,
NU,2015,7,30,1,
NZ,2015,6,29,4045,101
NZ,2015,8,18,4173,52
NZ,2017,10,7,1208,24
OD,2015,3,23,183,
OD,2015,9,9,169,
OD,2016,7,8,227,
OD,2016,8,23,177,
OD,2017,5,12,109,
OD,2017,10,29,4,
PK,2015,7,8,8409,456
PL,2015,6,24,124,26
PL,2016,9,14,118,3
PL,2017,1,15,56,
PL,2017,8,1,230,
PM,2015,6,23,30,
PM,2015,10,16,44,2
PM,2016,2,15,28,
PM,2016,11,1,28,
PM,2016,11,2,7,
PM,2016,12,20,31,
PO,2015,3,13,100,
PO,2015,12,10,77,
PO,2016,7,25,20,
PO,2017,2,14,27,
PO,2017,4,11,13,3
PP,2015,9,29,43,
PP,2016,8,12,116,4
QA,2015,4,4,1535,45
QA,2015,6,30,2258,15
QA,2015,10,12,2143,135
QA,2015,10,18,3255,62
QA,2016,1,19,2184,35
QA,2016,7,30,1522,43
QA,2017,3,31,850,2
QA,2017,11,8,1134,37
RB,2015,3,5,154,
RB,2015,4,29,129,
RB,2016,5,11,109,
RB,2016,5,14,50,
RB,2016,9,14,66,6
RB,2016,12,20,111,
RB,2017,3,17,186,
RB,2017,8,3,108,
RI,2015,4,16,244,21
RI,2015,8,28,239,
RI,2017,10,30,268,
RO,2015,12,8,403,
RO,2015,12,9,370,22
RO,2015,12,12,46,
RO,2016,2,5,142,2
RO,2016,3,1,438,12
RO,2016,5,2,16,
RO,2016,11,17,395,3
RO,2017,1,8,23,1
RO,2017,4,28,402,4
RP,2015,7,21,6334,220
RP,2015,11,24,8044,140
RP,2016,2,15,6424,47
RP,2016,11,9,13179,330
RP,2016,11,18,11690,129
RP,2017,5,15,8152,87
RP,2017,10,1,3191,19
RQ,2017,2,2,2,
RS,2015,11,22,3913,2928
RS,2016,1,5,5906,3136
RS,2016,9,9,7497,2104
RW,2016,5,23,246,
RW,2016,10,2,83,
RW,2016,11,29,310,2
RW,2017,2,4,143,2
RW,2017,6,30,92,
RW,2017,7,13,19,
RW,2017,7,23,101,
RW,2017,9,24,99,
SA,2015,3,7,1003,16
SA,2015,12,30,1045,60
SA,2016,4,15,715,20
SA,2016,7,26,1291,62
SA,2016,9,11,796,22
SA,2016,12,21,1316,28
SA,2017,3,9,1479,53
SA,2017,7,13,1160,38
SC,2015,5,16,134,2
SE,2015,9,26,115,
SE,2016,3,15,75,
SE,2016,4,16,75,
SE,2016,4,18,47,4
SE,2016,4,24,8,
SE,2016,5,22,20,
SF,2015,5,16,2642,44
SF,2016,4,23,3246,112
SF,2016,5,20,10119,256
SF,2017,7,20,4926,178
SI,2016,1,1,1,
SI,2016,4,24,20,
SL,2015,3,23,267,25
SL,2016,4,15,88,10
SL,2016,7,22,339,2
SL,2017,1,14,183,
SL,2017,2,13,442,6
SL,2017,3,26,36,
SN,2015,5,23,1115,29
SN,2015,8,23,1693,26
SN,2015,10,16,3330,14
SN,2016,8,7,1219,12
SN,2017,11,17,704,25
SO,2015,5,21,509,
SO,2015,7,5,819,28
SO,2015,8,26,589,
SO,2016,2,19,1150,
SO,2017,9,29,356,46
SP,2015,3,30,485,20
SP,2015,9,26,393,
SP,2016,2,13,355,12
SP,2016,4,23,342,1
SP,2017,1,6,441,6
SP,2017,4,28,237,4
SP,2017,9,7,303,
SP,2017,10,27,400,
ST,2015,4,12,5,
ST,2015,6,5,16,
ST,2016,2,16,64,7
ST,2016,5,21,61,
ST,2016,6,26,32,5
ST,2016,9,5,143,
ST,2016,10,15,68,4
SU,2015,4,18,715,
SU,2015,8,2,443,
SU,2016,1,12,235,16
SW,2016,2,3,141,
SW,2016,3,27,59,
SW,2016,7,3,41,
SW,2017,3,9,228,
SW,2017,7,31,86,
SW,2017,11,18,16,
SX,2015,3,1,5,
SX,2016,4,19,1,
SX,2016,12,8,2,
SY,2015,2,28,2374,100
SY,2016,8,16,4916,126
SY,2016,11,26,2432,52
SY,2017,4,10,2860,35
SY,2017,10,24,3438,99
SZ,2015,2,25,529,3
SZ,2015,12,1,849,9
SZ,2016,1,20,464,29
SZ,2017,2,2,589,
SZ,2017,3,29,396,24
SZ,2017,4,21,632,
SZ,2017,4,30,445,
TD,2017,2,23,368,5
TD,2017,3,23,426,10
TD,2017,4,3,496,2
TH,2015,11,24,4821,40
TH,2015,12,2,3081,41
TH,2016,8,6,562,6
TH,2016,12,19,1458,9
TI,2017,4,12,123,
TK,2017,8,28,34,5
TN,2015,7,12,2,
TN,2016,2,28,15,
TN,2017,7,6,17,11
TN,2017,8,18,6,
TN,2017,9,21,18,3
TP,2017,8,15,8,3
TS,2015,2,21,11,
TS,2015,7,10,19,1
TS,2016,1,28,19,
TS,2017,10,5,44,
TU,2015,10,14,5149,147
TU,2015,10,30,4592,212
TU,2015,12,13,2989,35
TU,2016,2,9,5611,66
TU,2016,10,16,1644,2
TU,2017,8,20,2949,5
TU,2017,9,19,3136,91
TU,2017,11,7,2358,59
TW,2015,3,3,447,15
TW,2015,9,10,608,19
TW,2016,5,10,761,35
TW,2016,9,13,660,34
TW,2017,11,20,468,22
TX,2015,3,15,21,
TX,2017,3,6,68,
TX,2017,7,18,6,
TX,2017,9,6,9,
TZ,2015,9,26,161,11
TZ,2016,5,31,577,19
TZ,2016,6,4,251,
TZ,2016,9,9,387,2
TZ,2017,6,24,252,5
UG,2015,6,15,497,
UG,2015,9,10,747,43
UG,2016,3,1,467,5
UG,2017,1,1,324,2
UG,2017,7,17,515,
UG,2017,7,24,508,3
UG,2017,10,28,298,
UK,2015,3,31,35386,713
UK,2016,6,14,43042,660
UP,2015,6,14,152,28
UP,2015,10,20,581,23
UP,2015,10,24,312,2
UP,2016,2,11,1173,13
UP,2016,4,2,431,
UP,2016,6,20,474,2
UP,2016,12,9,1024,26
UP,2017,11,21,733,38
US,2015,9,1,433433,20586
US,2016,5,31,432113,13498
US,2016,6,22,474084,15660
US,2016,7,22,556649,7887
US,2016,8,28,297181,10888
US,2017,5,31,546150,14151
US,2017,9,17,210390,12310
UV,2015,12,8,135,8
UV,2015,12,10,103,6
UV,2016,3,14,76,
UY,2016,2,20,15,
UZ,2015,3,13,58,
UZ,2015,5,24,3,
UZ,2016,4,8,57,
UZ,2016,12,8,25,
VC,2015,7,1,4,
VE,2017,10,27,166,2
VI,2015,6,13,4,
VI,2015,9,2,31,1
VI,2015,11,2,20,
VI,2016,6,13,9,
VI,2017,10,16,3,3
VM,2015,3,13,814,18
VM,2015,10,2,470,13
VM,2015,10,14,524,20
VM,2016,4,22,906,11
VM,2017,7,25,608,18
VQ,2016,4,11,56,
VQ,2016,6,5,11,
VQ,2016,10,4,17,
VQ,2017,4,27,14,
VQ,2017,7,16,8,
VT,2015,6,28,17,
VT,2016,4,25,199,24
VT,2016,8,18,106,
WA,2016,2,22,200,2
WA,2016,8,10,99,
WA,2017,3,13,325,9
WA,2017,4,27,125,5
WS,2015,3,9,182,
WS,2015,6,7,51,
WS,2015,10,6,320,5
WS,2016,2,27,75,5
WS,2016,11,21,151,7
WS,2017,1,8,156,
WS,2017,7,16,106,6
WZ,2015,6,17,116,
WZ,2015,7,2,58,
WZ,2016,8,29,21,
WZ,2016,9,18,35,4
YM,2015,6,20,45,
YM,2015,10,14,9,
YM,2016,4,25,31,15
YM,2016,11,5,60,
ZA,2015,3,23,690,9
ZA,2015,7,9,775,14
ZA,2016,3,1,365,
ZA,2016,5,8,86,1
ZA,2016,9,23,305,
ZA,2017,4,20,86,
ZI,2016,4,30,1096,18
ZI,2017,3,10,1159,63
ZI,2017,7,3,772,
,2015,6,12,827,
,2015,10,24,598,
,2016,1,11,1050,
,2016,11,11,2534,
AC,2016,12,25,1,
AE,2015,3,16,3039,167
AE,2015,11,13,2574,18
AF,2015,8,3,583,
AF,2016,8,19,807,
AF,2017,3,4,2036,95
AG,2015,10,15,46,
AG,2016,5,22,48,
AG,2016,8,26,62,
AG,2017,1,5,11,
AG,2017,5,6,2,
AJ,2015,4,26,177,6
AJ,2015,5,11,692,18
AJ,2015,7,17,963,20
AJ,2017,11,11,399,15
AL,2015,2,27,54,
AL,2015,8,27,35,
AL,2015,10,15,50,
AL,2015,10,20,117,
AL,2016,1,31,48,
AL,2016,8,19,54,
AL,2016,12,30,53,
AL,2017,5,25,138,
AM,2015,6,7,115,7
AM,2015,7,19,45,
AM,2015,7,31,842,
AM,2015,10,23,1880,14
AM,2015,12,19,1416,
AM,2016,4,9,2384,
AO,2015,3,27,35,11
AO,2015,5,5,132,16
AO,2015,8,12,26,
AO,2015,10,24,13,
AO,2016,3,5,41,5
AO,2017,3,24,118,5
AO,2017,7,31,116,
AO,2017,8,6,26,
AO,2017,10,20,137,7
AR,2016,8,1,182,2
AR,2016,11,3,206,14
AR,2017,4,26,65,
AR,2017,8,28,25,2
AS,2015,3,6,62044,2364
AS,2016,8,7,16775,217
AS,2017,1,25,35309,828
AU,2015,9,14,100,
AU,2016,2,25,128,
AU,2016,7,8,108,11
AU,2016,12,27,9,
AU,2017,11,7,60,
AV,2017,5,15,55,
BA,2015,12,30,277,3
BA,2016,5,4,113,
BA,2016,9,19,191,
BA,2017,1,14,256,13
BA,2017,4,22,159,
BB,2016,2,21,85,
BB,2017,4,1,122,
BB,2017,5,10,227,4
BB,2017,6,19,88,6
BB,2017,8,14,78,
BC,2015,3,21,22,2
BC,2015,6,26,204,
BC,2015,10,7,211,
BC,2016,3,4,134,
BC,2016,3,6,6,
BC,2016,10,24,255,
BC,2017,8,24,135,12
BD,2015,7,8,128,
BD,2015,10,19,71,
BD,2016,2,1,104,
BD,2017,5,31,108,
BD,2017,7,15,41,
BE,2015,8,14,98,3
BE,2015,11,24,50,1
BE,2016,7,11,64,
BF,2015,7,31,626,
BF,2015,9,25,400,
BF,2016,2,27,205,
BF,2016,4,28,204,
BF,2017,2,14,175,
BF,2017,5,13,56,13
BF,2017,9,4,212,51
BF,2017,9,28,76,5
BG,2015,6,2,1373,18
BG,2015,9,26,1580,200
BG,2016,6,26,2213,44
BH,2015,5,3,2,
BH,2015,9,7,14,
BH,2015,11,16,33,
BH,2016,8,13,171,6
BH,2016,10,20,172,
BH,2016,11,3,356,4
BH,2017,8,30,301,
BK,2015,6,19,8,
BK,2016,3,17,8,
BK,2017,1,16,45,
BM,2017,8,26,160,
BN,2015,3,9,27,
BO,2015,3,12,407,
BO,2015,4,17,311,2
BO,2015,9,5,39,
BO,2016,2,17,338,
BO,2016,4,27,563,3
BO,2016,11,28,480,10
BO,2017,7,4,324,
BP,2016,3,23,25,5
BP,2016,5,25,81,6
BP,2016,8,12,7,
BP,2016,12,11,6,
BR,2015,6,15,42,
BR,2016,1,21,153,25
BR,2016,4,28,64,
BR,2017,2,8,799,43
BR,2017,3,17,874,139
BT,2015,8,9,1,
BT,2015,9,18,34,
BT,2017,6,22,78,
BT,2017,7,6,20,2
BU,2015,7,24,441,
BU,2016,7,11,1462,32
BU,2016,9,19,350,
BU,2017,1,22,233,
BU,2017,2,8,475,6
BU,2017,3,10,243,
BU,2017,4,12,312,11
BX,2016,2,10,174,4
BX,2016,2,23,163,2
BX,2016,11,17,145,1
BX,2017,3,29,150,3
BX,2017,8,6,233,2
BX,2017,11,9,194,
BY,2017,1,20,22,
CA,2015,9,20,14653,564
CA,2015,12,21,20225,230
CA,2016,6,27,30160,1180
CA,2016,9,13,19156,604
CA,2016,12,12,15969,547
CA,2017,8,3,14597,993
CB,2017,8,15,389,13
CE,2016,4,13,503,3
CE,2016,4,30,1498,38
CE,2016,10,26,1058,22
CE,2016,12,7,1107,34
CE,2016,12,15,1469,37
CF,2015,9,30,1,
CF,2016,5,30,5,
CH,2015,6,15,7993,227
CH,2015,8,14,7974,391
CH,2015,9,30,10000,237
CH,2016,2,25,9222,359
CH,2017,10,7,2201,20
CI,2017,6,8,79,50
CI,2017,9,3,4,
CI,2017,10,3,25,
CI,2017,10,15,7,
CJ,2016,3,3,113,
CJ,2017,3,13,92,
CJ,2017,5,15,3,
CJ,2017,9,6,41,7
CM,2015,5,5,73,
CM,2015,6,23,59,5
CM,2015,11,21,44,
CM,2016,3,1,105,
CM,2016,9,21,159,3
CM,2017,4,7,27,
CM,2017,9,7,122,
CM,2017,9,16,53,
CO,2015,11,22,7,
CO,2016,5,2,89,
CO,2016,7,29,22,
CO,2017,8,6,12,
CO,2017,10,21,117,
CS,2015,5,11,57,19
CS,2015,12,3,92,8
CS,2016,5,10,37,1
CS,2016,11,19,76,
CS,2017,5,1,137,
CS,2017,8,19,96,
CT,2016,4,25,5,
CT,2016,9,28,5,
CW,2015,4,10,6,
CW,2015,4,20,47,
CW,2015,8,7,17,
CY,2015,3,29,160,27
CY,2015,9,10,463,2
CY,2015,12,9,808,14
CY,2016,11,4,297,
CY,2016,11,29,372,
DA,2015,5,11,21,
DA,2017,4,13,53,49
DJ,2015,3,27,16,
DJ,2017,3,16,5,
DJ,2017,5,3,1,1
DO,2015,5,17,21,
DO,2015,9,9,38,10
DO,2015,12,14,33,
DO,2016,8,30,76,
DR,2015,8,25,68,
DR,2016,6,3,32,
DR,2016,7,15,24,2
DR,2016,9,12,13,2
DR,2016,12,14,38,
EC,2016,5,1,89,87
EC,2016,8,12,2,
EC,2017,11,1,16,
EG,2015,10,21,4,
EG,2015,12,28,640,12
EG,2016,2,15,1293,18
EG,2016,6,17,955,1
EG,2016,10,10,1245,28
EG,2016,12,26,733,3
EG,2017,3,24,561,36
EI,2015,5,7,4788,73
EI,2015,6,27,3870,31
EI,2015,11,15,2653,13
EN,2015,11,29,10,
EN,2016,1,15,30,13
ER,2015,4,26,48,
ER,2015,11,10,21,
ER,2016,11,21,46,
ET,2015,3,9,216,1
ET,2015,11,18,210,
ET,2016,6,14,233,
ET,2016,10,4,208,
ET,2016,12,9,179,9
ET,2017,10,18,225,2
EZ,2016,5,26,212,
EZ,2017,8,20,50,2
FI,2015,6,12,151,
FI,2015,7,21,91,
FI,2015,8,28,68,
FI,2015,12,11,69,12
FI,2016,11,11,82,
FI,2017,9,7,88,4
FJ,2016,5,15,204,11
FJ,2017,1,23,298,11
FJ,2017,5,6,425,87
FM,2016,10,9,12,12
FR,2015,8,30,359,21
FR,2015,11,18,510,17
FR,2016,4,11,1117,33
FR,2016,4,16,822,18
FR,2016,8,29,2347,86
FR,2017,2,18,930,3
GA,2015,8,13,126,3
GA,2015,11,27,78,
GA,2016,1,27,76,1
GA,2016,6,9,129,7
GA,2016,10,16,5,
GA,2017,3,6,50,
GA,2017,10,27,174,
GG,2015,3,25,208,
GG,2015,5,22,445,
GG,2015,6,18,317,63
GG,2016,3,11,167,8
GG,2017,2,4,49,
GG,2017,6,13,181,
GG,2017,7,31,189,
GH,2015,7,31,3026,67
GH,2015,11,22,1538,65
GH,2015,12,19,2201,25
GH,2016,1,2,1116,14
GH,2016,8,22,3340,83
GH,2017,2,8,3760,112
GH,2017,4,5,4196,233
GH,2017,4,16,1333,8
GH,2017,6,29,2568,134
GI,2016,3,4,56,
GI,2017,2,12,12,
GJ,2015,3,22,45,
GJ,2015,11,13,160,
GJ,2015,12,30,9,
GJ,2016,2,14,4,
GJ,2017,1,6,79,
GJ,2017,6,16,80,
GJ,2017,11,12,7,
GL,2016,10,11,1,
GM,2016,1,29,1439,15
GM,2016,5,12,1390,48
GM,2016,10,4,1451,69
GQ,2015,3,16,233,17
GQ,2015,9,21,192,
GQ,2016,5,11,190,2
GQ,2016,12,17,67,
GQ,2017,4,3,107,6
GQ,2017,5,20,73,
GQ,2017,7,1,63,2
GQ,2017,9,20,36,
GQ,2017,11,13,91,
GR,2015,8,24,540,12
GR,2015,9,6,403,
GR,2015,9,27,271,
GR,2015,10,24,186,
GR,2016,4,6,935,
GR,2016,5,28,621,
GR,2016,11,21,460,23
GR,2017,6,17,68,
GR,2017,7,23,117,1
GR,2017,9,30,207,
GT,2016,2,15,2,
GV,2017,5,12,13,
GY,2015,9,27,579,6
GY,2015,10,5,283,8
GY,2016,8,12,347,8
HA,2015,3,17,93,
HA,2015,6,2,22,
HA,2015,9,13,21,
HA,2016,12,3,17,
HA,2017,6,21,90,
HK,2016,4,11,79,
HK,2017,4,20,133,
HK,2017,9,19,264,4
HO,2015,4,4,22,
HO,2015,12,14,16,
HR,2015,9,1,120,8
HR,2015,11,25,48,
HR,2016,5,22,38,
HR,2016,7,18,2,
HR,2017,4,5,47,
HR,2017,4,20,28,
HR,2017,7,30,8,
HU,2015,5,30,4,
HU,2016,7,4,138,
HU,2017,7,20,119,
IC,2017,1,25,116,
IC,2017,7,2,2,
ID,2015,10,11,503,12
ID,2016,10,25,886,56
ID,2016,11,20,344,9
IM,2016,2,9,25,
IM,2016,11,25,37,
IM,2017,4,18,12,
IN,2016,8,12,86912,1000
IN,2017,2,13,35558,615
IO,2017,11,18,5,
IR,2015,8,13,1278,2
IR,2015,11,2,1562,
IR,2015,12,1,1376,170
IR,2016,1,27,1690,15
IR,2016,4,29,3044,91
IS,2017,5,10,13860,29
IT,2015,3,29,154,
IT,2015,12,1,673,78
IT,2016,5,8,95,4
IT,2016,5,17,805,52
IZ,2015,6,5,770,17
IZ,2015,7,17,387,
IZ,2015,7,25,513,
IZ,2016,4,9,454,
IZ,2016,7,23,773,8
IZ,2016,10,30,1167,25
JA,2015,2,25,1587,54
JA,2015,8,6,1728,30
JA,2015,8,14,1437,4
JA,2015,12,15,1461,53
JA,2017,8,5,1227,19
JE,2016,4,5,14,
JM,2015,5,8,1011,34
JM,2016,5,15,519,20
JM,2016,5,26,421,21
JO,2015,5,14,711,6
JO,2015,12,3,71,6
JO,2015,12,28,390,
JO,2016,5,28,182,17
JO,2016,7,11,520,2
JO,2017,6,6,128,8
JO,2017,10,7,234,
KE,2015,7,1,1391,8
KE,2015,7,6,2977,12
KE,2016,7,21,3285,65
KE,2017,2,6,2220,68
KG,2015,6,23,203,4
KG,2015,11,28,74,
KG,2017,1,18,227,
KG,2017,6,12,179,39
KG,2017,9,1,85,
KN,2015,8,5,31,2
KN,2015,12,22,7,
KN,2016,5,23,270,6
KN,2017,1,6,38,
KN,2017,2,13,282,2
KS,2015,7,22,1182,3
KS,2016,6,6,1595,36
KS,2016,8,27,391,
KS,2016,11,14,1769,7
KU,2015,12,8,441,10
KU,2016,2,9,463,1
KU,2016,2,13,494,1
KV,2015,4,6,1,
KV,2016,8,27,1,
KV,2017,8,9,37,
KV,2017,10,5,141,27
KZ,2015,6,22,186,
KZ,2016,6,29,180,
KZ,2016,7,11,74,
KZ,2016,8,6,117,4
KZ,2016,11,18,168,12
KZ,2017,2,18,16,
KZ,2017,3,26,8,
KZ,2017,8,11,40,
KZ,2017,10,14,19,
LA,2016,1,12,7,
LA,2016,9,29,13,
LA,2017,7,7,17,
LE,2015,3,10,3150,96
LE,2015,7,18,885,1
LE,2016,2,27,585,
LE,2016,5,28,243,
LE,2017,3,28,479,4
LE,2017,8,3,338,4
LG,2015,4,18,45,
LG,2015,7,12,12,
LG,2015,9,27,104,
LG,2016,1,5,58,1
LG,2016,4,21,551,30
LG,2017,3,16,153,8
LG,2017,5,14,27,
LG,2017,6,30,151,
LH,2015,10,27,107,
LH,2016,3,16,47,
LH,2016,7,14,109,
LI,2015,4,20,241,9
LI,2015,8,2,143,
LI,2015,10,4,143,4
LI,2016,2,12,354,
LI,2016,12,22,248,1
LI,2017,4,6,304,
LO,2015,9,8,90,4
LO,2015,10,20,86,
LO,2017,2,27,48,
LT,2015,12,8,22,
LT,2016,6,5,68,
LT,2017,9,28,189,22
LU,2017,6,23,46,4
LY,2016,11,16,72,14
LY,2017,3,14,109,
LY,2017,4,8,44,
LY,2017,7,11,148,
MC,2015,6,18,41,
MC,2015,9,8,103,3
MC,2016,10,19,127,
MC,2017,3,2,100,
MC,2017,8,10,81,10
MD,2015,9,4,3,
MD,2016,10,4,50,
MD,2016,10,27,33,
MD,2017,7,17,58,
MD,2017,10,11,26,
MG,2015,8,23,13,
MG,2015,11,18,20,2
MG,2016,7,29,3,
MH,2016,3,25,29,
MH,2016,5,29,34,
MH,2017,8,14,5,
MI,2015,8,25,76,
MI,2016,12,5,193,3
MI,2017,3,22,178,
MJ,2016,11,1,2,
MJ,2017,2,20,2,
MJ,2017,11,17,8,
MK,2015,3,1,47,
MK,2015,3,3,106,
MK,2015,8,27,94,
MK,2015,10,28,179,4
MK,2016,2,27,34,
MK,2016,5,9,76,
MK,2016,6,8,133,
MK,2017,6,27,59,
MK,2017,11,2,191,
ML,2015,4,24,12,
MN,2016,12,15,30,
MO,2015,5,12,216,29
MO,2015,8,4,162,
MO,2015,9,9,103,
MO,2015,12,15,92,
MO,2016,7,17,14,1
MO,2017,2,8,49,
MO,2017,5,15,52,
MP,2015,7,20,28,2
MP,2016,7,14,44,1
MP,2016,9,9,143,
MP,2017,5,10,61,
MT,2015,8,14,422,9
MT,2015,12,18,303,2
MT,2016,3,5,311,1
MT,2017,7,31,288,1
MT,2017,9,2,216,13
MU,2015,6,5,542,63
MU,2015,12,3,89,32
MU,2016,6,27,594,12
MU,2017,2,2,285,
MU,2017,7,27,174,
MV,2015,11,6,80,1
MV,2016,6,30,38,
MV,2017,4,9,10,
MV,2017,11,15,29,
MX,2015,4,22,84,6
MX,2015,6,28,43,
MX,2015,8,17,161,3
MX,2015,11,21,78,1
MX,2016,7,16,275,1
MX,2016,11,17,597,12
MX,2017,5,3,119,
MX,2017,7,1,38,
MX,2017,8,12,43,
MY,2017,1,5,4121,289
MY,2017,3,13,5595,154
MY,2017,7,22,4557,121
MY,2017,9,17,3091,112
MZ,2015,5,17,5,
MZ,2016,5,5,11,
MZ,2016,5,9,7,
MZ,2016,6,6,5,
NH,2016,1,29,1,
NH,2016,6,21,32,
NH,2016,6,23,27,
NH,2017,7,15,1,
NI,2015,3,12,14704,396
NI,2016,3,9,11512,580
NI,2016,4,17,7690,399
NI,2016,9,17,10989,387
NI,2016,10,23,9424,191
NI,2017,6,29,12207,292
NL,2015,4,22,322,2
NL,2015,10,14,403,62
NL,2015,12,7,267,1
NL,2017,1,6,68,
NL,2017,2,3,207,5
NL,2017,11,4,36,
NO,2015,4,3,204,
NO,2015,7,19,76,
NO,2015,10,28,207,13
NO,2015,11,5,246,20
NO,2015,12,24,133,29
NO,2016,7,8,237,1
NO,2016,7,26,188,9
NO,2016,8,29,102,6
NO,2016,10,6,165,33
NO,2017,7,5,151,20
NP,2015,5,14,375,92
NP,2015,6,26,764,150
NP,2015,9,10,1107,10
NP,2015,10,7,885,29
NP,2016,11,13,876,17
NP,2016,12,17,685,33
NP,2017,1,11,935,46
NS,2016,9,19,34,
NS,2016,11,9,8,
NS,2016,11,12,7,
NS,2017,5,4,4,
NS,2017,6,7,6,
NS,2017,11,2,6,
NU,2016,7,20,22,
NU,2016,9,12,7,
NU,2017,2,10,1,
NU,2017,6,11,14,
NU,2017,10,1,8,
NZ,2015,7,8,4313,51
NZ,2015,9,29,4663,117
NZ,2015,11,17,5322,157
NZ,2016,7,5,2748,61
NZ,2017,9,8,3036,228
OD,2015,10,12,213,
OD,2015,12,10,127,
OD,2016,4,30,77,
OD,2016,5,8,177,12
OD,2016,6,10,195,
OD,2016,12,7,122,
OD,2017,1,5,89,10
PE,2017,2,14,16,2
PE,2017,7,18,13,1
PE,2017,9,14,8,1
PK,2015,4,28,8102,577
PK,2015,6,24,7451,486
PK,2015,8,1,8039,246
PK,2016,1,15,7819,214
PK,2017,4,20,5619,38
PK,2017,5,21,6847,26
PL,2015,4,20,48,
PL,2015,4,25,30,
PL,2015,12,4,123,3
PL,2016,2,22,111,
PL,2016,12,31,14,
PL,2017,5,28,37,
PM,2015,8,19,23,6
PM,2015,12,3,25,
PM,2016,3,2,32,2
PM,2016,9,22,9,4
PM,2016,9,24,20,
PM,2017,2,4,19,2
PM,2017,5,2,8,
PM,2017,7,11,68,
PM,2017,9,8,22,
PO,2015,8,20,13,7
PO,2017,7,7,61,1
PO,2017,7,8,3,
PO,2017,10,10,49,
PP,2015,10,4,10,
PP,2016,1,24,13,
PP,2017,1,15,9,2
PP,2017,3,13,56,11
PP,2017,3,28,52,16
PP,2017,8,7,150,2
PP,2017,9,10,121,10
QA,2015,6,7,2357,50
QA,2016,2,5,1341,84
RB,2016,9,9,66,
RB,2016,12,2,131,
RB,2016,12,23,144,
RB,2017,1,9,58,4
RB,2017,9,7,134,
RI,2015,7,27,233,
RI,2015,11,5,213,
RI,2016,7,19,213,24
RI,2016,10,19,172,1
RI,2016,11,18,156,
RI,2016,11,28,213,
RI,2017,1,6,215,
RO,2015,7,20,420,2
RO,2017,5,16,266,1
RO,2017,8,19,30,
RP,2015,4,20,6464,185
RP,2015,4,26,4574,424
RP,2015,7,3,3757,155
RP,2015,8,15,4794,133
RP,2016,6,20,9253,293
RP,2016,11,30,9414,278
RP,2017,7,23,6180,373
RP,2017,10,21,5794,72
RQ,2015,12,25,1,
RS,2015,7,4,3127,2117
RS,2015,7,5,2987,1727
RS,2016,6,3,9266,2750
RS,2016,6,6,7011,2546
RS,2017,5,2,5041,2082
RS,2017,6,18,2115,781
RW,2015,3,7,135,5
RW,2015,7,1,389,
RW,2015,7,11,160,
SA,2015,2,27,1648,54
SA,2015,5,5,1650,64
SA,2016,12,13,1272,29
SC,2017,4,25,1,
SE,2015,2,26,35,
SE,2015,5,15,29,
