Count,Actor
6920,avigdor lieberman
6920,joan lowy
6913,fleetwood mac
6913,justin pritchard
6913,david moore
6907,kelly clarkson
6894,ahmad zahid hamidi
6891,bill cosby
6890,lori hinnant
6889,michael kors
6883,mohamed abdullahi mohamed
6881,jared huffman
6880,michael keenan
6877,rona ambrose
6877,scott bolton
6876,morgan freeman
6874,abdel rahman
6873,mary altaffer
6868,richard lardner
6863,dimitris avramopoulos
6861,john stonestreet
6860,laura wood
6860,philip lowe
6859,ghulam nabi azad
6851,george pataki
6847,paul tait
6846,mehbooba mufti
6845,rashtriya swayamsevak sangh
6844,ed markey
6842,george miller
6841,mikhail khodorkovsky
6840,king mohammed
6838,deepti hajela
6831,celine dion
6813,chris martin
6812,james smith
6811,van buren
6805,hamid karzai
6795,daniel ortega
6789,maamoun youssef
6783,becky richey
6782,jane austen
6772,ishaq dar
6765,valerie volcovici
6763,miguel angel mancera
6759,koh samui
6758,khloe kardashian
6756,ernest bai koroma
6753,john edwards
6753,jasper lawler
6751,miranda lambert
6750,barbara bush
6750,russell crowe
6743,michael balsamo
6741,gabrielle giffords
6730,michael fassbender
6726,david miller
6724,zac efron
6719,claudia lauer
6717,atal bihari vajpayee
6717,russ girling
6717,leo varadkar
6715,mulayam singh yadav
6709,tim sullivan
6702,george christensen
6701,alina hartounian
6701,lewis dyson
6698,whitney houston
6693,bowe bergdahl
6693,kimberly beltran
6689,terry teachout
6686,greg miller
6686,vanilla ice
6685,martha stewart
6685,michael cohen
6681,jeffrey sachs
6678,edward r murrow
6677,david granger
6677,alicia vikander
6676,kristin j bender
6671,terry wallace
6663,mahershala ali
6662,william mckinley
6660,deutsche welle
6657,angelino alfano
6646,steve martin
6645,sylvester stallone
6643,jeffrey halley
6643,tom cole
6636,nathaniel tyler wideman
6633,isaac herzog
6631,michael smith
6614,greg gianforte
6604,winston peters
6604,james taylor
6604,nnamdi kanu
6602,eliot engel
6600,luis almagro
6597,dzhokhar tsarnaev
6596,katie nguyen
6592,anheuser-busch inbev
6582,kathryn steinle
6582,gareth edwards
6581,robert menendez
6581,bob hawke
6580,kory honea
6579,rajiv gandhi
6578,kurt russell
6571,hailemariam desalegn
6571,babatunde fashola
6564,christian schmollinger
6563,tom cotton
6563,dean heller
6552,coretta scott king
6545,prayut chan-o-cha
6545,snoop dogg
6544,samantha power
6531,walter brasch
6530,susan fenton
6530,sundar pichai
6529,wolf blitzer
6527,mark speakman
6526,los angele
6525,delfin lorenzana
6524,jack dorsey
6523,neil young
6521,santa monica
6516,peter orsi
6515,ian stewart
6512,anna brown
6509,ernesto abella
6506,boris nemtsov
6492,freddie gray
6489,mark thiessen
6487,raphael satter
6487,rana plaza
6482,herald sun
6482,edward markey
6482,perfecto yasay
6478,mark sherman
6477,jake pearson
6474,al-hayat al-jadida
6465,clyde tombaugh
6461,wendy sherman
6459,david axelrod
6456,ian mader
6455,jeffrey benkoe
6452,hugh hewitt
6450,aliko dangote
6449,anthony roberts
6449,octavia spencer
6443,dmitry zhdannikov
6441,janet mcconnaughey
6438,denis villeneuve
6438,bob brown
6434,stephanie rawlings-blake
6431,petroleos mexicanos
6431,yom kippur
6424,miro cerar
6422,bob dole
6421,jeroen dijsselbloem
6410,chris williamson
6409,charles krauthammer
6400,rick bowmer
6399,phil robertson
6395,julianne moore
6393,elizabeth taylor
6388,humayun khan
6382,dominic leblanc
6380,ivan glasenberg
6380,shahid khaqan abbasi
6379,kristen bell
6377,ben mendelsohn
6374,mike flynn
6374,dave hennen
6372,robert downey jr
6366,jason kenney
6361,tom heneghan
6357,richard smith
6357,joaquin el chapo guzman
6357,juliet linderman
6354,michelle nichols
6353,john deere
6352,munyaradzi munodawafa
6351,delcy rodriguez
6351,tenzing norgay
6351,quincy krosby
6345,larry marshall
6343,erik solheim
6340,fiona nash
6337,akinwunmi ambode
6331,rachel maddow
6328,harry harris
6326,charlie brown
6325,thad cochran
6324,thom tillis
6321,voreqe bainimarama
6317,jamal benomar
6317,king willem-alexander
6316,saleh al-sada
6316,john travolta
6315,moazzem hossain
6306,shimon peres
6305,holden commodore
6300,stephanie scott
6300,robert lighthizer
6291,fred upton
6290,mark sanford
6281,rob keller
6280,joseph aucoin
6276,pidie jaya
6272,stephanie nebehay
6272,nouri al-maliki
6268,tony windsor
6266,warren jeffs
6262,jan m olsen
6259,jane fonda
6259,chance the rapper
6255,ted wheeler
6252,aaron sheldrick
6251,gloria steinem
6248,don thompson
6245,simon cowell
6243,van gogh
6243,cardinal peter turkson
6242,sadie gurman
6237,barbara boxer
6236,alfred hitchcock
6230,brad paisley
6228,jeff chiu
6222,amy goodman
6221,tim mcgraw
6219,joe shea
6214,gautam adani
6212,kristi wyatt
6206,jorge glas
6201,christine armario
6198,akshay kumar
6197,joseph stalin
6196,carmen yul
6196,john alpay
6194,tom hogue
6194,mona lisa
6191,gigi hadid
6186,vladimir safronkov
6184,chris collins
6182,lars loekke rasmussen
6177,mar roxas
6173,cardinal pietro parolin
6170,david goodman
6168,wasserman schultz
6164,julius baer
6163,madeleine albright
6162,abdulaziz al saud
6160,muriel bowser
6159,cross reef
6154,charles dickens
6147,radha mohan singh
6145,michael oppenheimer
6143,robert jablon
6142,john smith
6140,michael graczyk
6132,jusuf kalla
6132,john glenn
6130,yogi adityanath
6127,robert f kennedy
6126,calvin coolidge
6122,amanda lee myers
6121,saeb erekat
6121,saad hariri
6117,curtis pitt
6115,stephen breyer
6107,justice swatanter kumar
6107,martin heinrich
6105,ali kotarumalos
6105,louis tomlinson
6104,justice elena kagan
6094,preet bharara
6092,sherlock holmes
6091,denis coderre
6077,julio borges
6074,amy poehler
6073,jane goodall
6072,larsen toubro
6069,brian wilson
6069,urjit patel
6067,cesar chavez
6066,naomie harris
6065,john d rockefeller
6064,ed rendell
6063,tom wheeler
6061,diezani alison-madueke
6061,el cajon
6059,monte carlo
6056,lai mohammed
6051,frances kerry
6051,joel osteen
6050,dow jones
6045,juliet williams
6039,robert de niro
6038,mark bailey
6036,michele fiore
6036,maya angelou
6034,dave zaniboni
6033,todd fisher
6028,stephane dion
6026,sudhin thanawala
6023,liu jieyi
6018,catherine evans
6017,jeff banta
6015,benedict cumberbatch
6010,fulgencio batista
6009,frank lloyd wright
6008,muslim rohingya
6002,ralph northam
5995,miguel arias canete
5992,johnny cash
5985,hwang kyo-ahn
5979,joe mcdonald
5964,andrew m cuomo
5961,carsten spohr
5961,simon cameron-moore
5955,blake nicholson
5948,shane fitzsimmons
5947,leslie jones
5944,marcio jose sanchez
5936,manuel balce ceneta
5932,andrea ricci
5932,theo bronkhorst
5926,john doe
5925,michel barnier
5923,david smith
5922,edouard philippe
5920,sergei ryabkov
5913,jake tapper
5908,mac thornberry
5907,bill mckibben
5899,bob katter
5886,deval patrick
5885,yasser arafat
5885,brian skoloff
5879,russ feingold
5877,bill thompson
5875,petula clark
5874,john minchillo
5867,patrick chinamasa
5866,emily blunt
5864,ilham aliyev
5860,melinda deslatte
5857,filippo grandi
5856,martin dempsey
5855,kim jong-nam
5850,patrick pouyanne
5848,eddie obeid
5846,el centinela
5842,harriet tubman
5838,horst seehofer
5835,ben nuckols
5833,alan greenspan
5824,karen roberts
5824,bradley cooper
5819,paul allen
5817,justice samuel alito
5817,peter cardillo
5816,jacinda ardern
5814,l butch otter
5806,mark kelly
5805,danny danon
5804,j welles wilder
5803,colleen slevin
5802,amy taxin
5800,emery p dalesio
5798,bob goodlatte
5791,shinichi saoshiro
5791,kelvin chan
5791,oscar wilde
5783,osamu tsukimori
5781,john locher
5778,greg bretzing
5768,joe oliver
5766,bernard orr
5766,tom ford
5763,jared leto
5763,fuquay varina
5758,nagorno karabakh
5754,taylor wimpey
5751,ozzy osbourne
5750,manny pacquiao
5750,jeremy renner
5747,desmond tutu
5744,rudyard kipling
5743,johnny carson
5743,anand james
5735,trevor noah
5734,kevin skrepnek
5730,massoud barzani
5729,bharat parashar
5724,eric holcomb
5720,woody allen
5715,reportlinker reportlinker
5714,bob iger
5711,robert kennedy
5710,diosdado cabello
5708,joel fitzgibbon
5706,king arthur
5705,matt lauer
5702,nick merrill
5701,john watson
5699,harjit sajjan
5694,jean-bertrand aristide
5693,naomi watts
5690,ang tshering
5686,nathan bedford forrest
5685,sam dastyari
5685,roberta rampton
5685,mother teresa
5685,ngozi okonjo-iweala
5684,mary j blige
5682,carles puigdemont
5678,anne frank
5677,alan tudyk
5677,kiren rijiju
5676,dankwa akufo
5673,venkaiah naidu
5666,mike van dulken
5665,joel millman
5664,dev patel
5662,vincent van gogh
5659,jean-luc melenchon
5657,wayne cole
5655,david beasley
5655,sebastian kurz
5653,bert koenders
5651,riz ahmed
5650,jejomar binay
5649,whoopi goldberg
5649,manish sisodia
5649,marc garneau
5647,mike enzi
5646,dan ashe
5642,michael kunzelman
5642,alexander lukashenko
5640,sheena bora
5639,mt everest
5637,chris evans
5637,william hardy
5634,john paul
5634,scott sonner
5633,ulf laessing
5633,greg walden
5630,terry hughes
5627,peng liyuan
5627,nirmala george
5626,brad smith
5622,gary peters
5618,donald rumsfeld
5617,robin williams
5617,savio dsouza
5613,peter graff
5611,james lankford
5610,ecco ripley
5606,tom perry
5604,fawad razaqzada
5599,hamid ansari
5599,annise parker
5598,kate hudson
5597,gwen stefani
5595,julian evans-pritchard
5593,carlos curbelo
5585,arvind subramanian
5585,david johnson
5584,dominic evans
5581,serena williams
5580,kristen gelineau
5579,jon bon jovi
5578,sheikh mohammed
5576,abdel fattah el-sisi
5573,harry styles
5572,hugh hefner
5571,mark meadows
5566,megan rowling
5564,jon ossoff
5564,joe davis
5563,taraji p henson
5561,lisa wilkinson
5559,brian melley
5557,thomas mulcair
5557,thomas adamson
5554,julius caesar
5549,dierks bentley
5547,ray brooks
5544,chris stewart
5537,andrea josephs
5534,hal rogers
5534,jerry seinfeld
5533,william ruto
5532,anne hathaway
5526,tyler durden
5524,alex sanz
5522,bryan cranston
5518,daniel ang
5515,retno marsudi
5513,emperor akihito
5503,juan a lozano
5498,eli lilly
5498,ian shepherdson
5495,helen mirren
5491,pope paul
5491,bahram ghasemi
5488,lee smithson
5488,frans timmermans
5488,kourtney kardashian
5487,pierre moscovici
5487,ross sea
5480,james baker
5480,seth wenig
5477,tamas varga
5474,lady liberty
5473,jennifer hudson
5472,grasse tyson
5472,tesla powerwall
5470,dan wenk
5467,karan johar
5466,paula bennett
5464,joe scarborough
5463,steve gorman
5460,john choi
5456,ricardo ramos
5452,emmylou harris
5451,laurie kellman
5451,america ferrera
5448,marie harf
5445,timor sea
5445,juan lozano
5445,aston martin
5435,jocelerme privert
5433,caleb jones
5425,alan crosby
5424,sharon osbourne
5423,caroline lucas
5421,james foley
5416,steven joyce
5415,ray kelly
5413,mosebenzi zwane
5410,ernest scheyder
5407,justice stephen breyer
5405,jan brewer
5400,pinarayi vijayan
5399,carl sagan
5399,lindsay whitehurst
5396,matt rourke
5396,roy blunt
5393,thomas cook
5391,wayne parry
5389,patricia espinosa
5387,allahu akbar
5387,tim moore
5372,ted s warren
5372,luis gutierrez
5370,adam putnam
5367,donna brazile
5365,dara khosrowshahi
5362,shannon noll
5360,warren buffett berkshire hathaway
5359,antony blinken
5358,franklin graham
5357,robbie williams
5356,junipero serra
5355,baldwin lonsdale
5350,niranjan shrestha
5349,toby keith
5349,chad myers
5347,viggo mortensen
5346,eric blake
5345,renan calheiros
5341,john hart
5341,timothy mcveigh
5339,little rock
5335,liberty bell
5334,kenneth lonergan
5332,katharine hayhoe
5331,pippa middleton
5330,mark walker
5329,scott bauer
5328,joel kertok
5323,marise payne
5322,alister doyle
5321,bryce benson
5321,tim burton
5321,al shabaab
5317,maren morris
5317,ross mirkarimi
5316,ruth davidson
5314,robert plant
5313,michael froman
5313,ken moritsugu
5311,vivienne westwood
5310,saeed abedini
5309,iwo jima
5307,marilyn manson
5307,james macharia
5306,queen victoria
5303,achim steiner
5299,yuval steinitz
5298,kylie minogue
5296,frances demilio
5295,mike halpert
5294,darby allen
5293,david white
5292,kharley smith
5280,milton friedman
5279,jean asselborn
5277,dawood ibrahim
5274,jimmy morales
5272,john campbell
5272,zhou yongkang
5271,jon manchester
5266,david ermold
5263,zoran milanovic
5262,lindsay lohan
5261,jennifer peltz
5260,james yates
5251,sinan salaheddin
5249,alan garten
5247,mark mcgowan
5244,sheryl sandberg
5241,marco polo
5240,yakubu dogara
5237,kim reynolds
5234,garth brooks
5229,howard weil
5227,ahsan iqbal
5226,alexei navalny
5225,sina weibo
5224,john legend
5215,ruhollah khomeini
5214,jim heintz
5212,cara delevingne
5209,adrian sainz
5204,van zandt
5204,peter king
5204,keith kellogg
5202,t boone pickens
5200,catherine cortez masto
5200,asharq al-awsat
5199,tammy baldwin
5194,jennifer palmieri
5194,kayode fayemi
5190,william maclean
5187,hugh lawson
5185,mike smith
5184,laurie goering
5183,barbara mikulski
5182,kathleen ronayne
5176,martha mendoza
5176,stephen ohlemacher
5175,bronwyn bishop
5174,kathy griffin
5174,sani abacha
5172,jerry demings
5171,janet jackson
5170,john connor
5165,sandy anderson
5163,tammy duckworth
5162,gabby giffords
5161,lisa baumann
5159,kirsty witter
5158,munir ahmed
5155,dan elliott
5154,simon schuster
5153,sandy cohen
5146,grady hartman
5144,venice biennale
5143,adama barrow
5140,eddie redmayne
5139,laquan mcdonald
5138,vicente fox
5136,steve saunders
5134,mark fedor
5126,al arabiya
5123,bofa merrill lynch
5121,rhea suh
5113,iggy azalea
5113,edna molewa
5112,giles elgood
5110,frank bainimarama
5109,karen handel
5109,mark rylance
5109,vladimir soldatkin
5106,roger stone
5105,maggie michael
5104,walter james palmer
5103,pablo gorondi
5101,james oneill
5100,david koenig
5099,jennifer williams
5098,james matthews
5098,kay ivey
5093,kirsten grieshaber
5092,aya batrawy
5092,liam fox
5091,jane philpott
5090,fabrizio curcio
5090,phil berger
5088,robert f kennedy jr
5087,peter navarro
5084,chris cornell
5083,dan sewell
5082,murray mccully
5079,tran dai quang
5079,loretta mester
5078,philip issa
5076,kelly p kissel
5075,mike dewine
5075,susan montoya bryan
5074,jada pinkett smith
5074,kitty hawk
5072,daniel ramirez medina
5067,manuel valdes
5062,peter oneill
5062,petteri taalas
5062,lang hancock
5061,manohar lal khattar
5061,al capone
5060,corinne geller
5060,steve harvey
5059,patrick brown
5057,waleed aly
5057,austin newman
5054,carla k johnson
5053,ford ranger
5052,john taylor
5052,stephen russell
5051,josef stalin
5051,napoleon bonaparte
5048,richard chang
5045,norman rockwell
5043,jessica vaughan
5042,libby schaaf
5042,michel sapin
5037,ollanta humala
5036,jacquelyn martin
5035,zhou xiaochuan
5034,christina grimmie
5031,jon herskovitz
5030,claudio descalzi
5029,panmure gordon
5028,queen anne
5021,maikanti baru
5015,rotimi amaechi
5006,chris reese
5004,genghis khan
5001,ryan flynn
5000,janet napolitano
4999,warren beatty
4999,paul dergarabedian
4998,keli cain
4995,eric schmidt
4995,halle berry
4995,silvio berlusconi
4994,amec foster wheeler
4990,stephen braun
4990,emily swanson
4989,gazprom neft
4988,rohit tuli
4987,king kong
4987,karolin schaps
4986,barack hussein obama
4986,jack nicholson
4982,paul johnson
4982,jan kubis
4980,dan brown
4980,amir hekmati
4979,steve williams
4978,ryan murphy
4978,luis videgaray
4977,luis fonsi
4976,tom brady
4976,mohammad sayeed
4975,robert kaplan
4975,marian bergeson
4974,ramon espinosa
4974,muneeza naqvi
4974,mark jenkins
4969,kasim reed
4969,ed gillespie
4968,tom watson
4968,jack markell
4968,eugene hoshiko
4967,shannon phillips
4962,willy wonka
4960,brendan farrington
4956,kathleen foody
4954,kevin andrews
4954,amy klobuchar
4952,mike williams
4952,susan rice
4951,andrew hanen
4950,simon williams
4947,rosario murillo
4945,simon birmingham
4943,ileana ros-lehtinen
4943,abdelaziz bouteflika
4942,naeem aslam
4941,grace mugabe
4940,moshe yaalon
4938,darrell issa
4936,ali al-sistani
4934,martin schaefer
4934,bill nye
4933,nasser karimi
4933,erin brockovich
4931,andrew welsh-huggins
4924,mark williams
4923,ted strickland
4922,bruce willis
4921,diana ross
4920,gerry adams
4919,john roberts
4919,tim nicholls
4918,matt dilallo
4917,k chandrasekhar rao
4914,david williams
4911,jonathan mattise
4911,tyler perry
4909,charlie puth
4907,william bratton
4901,mark hamill
4898,hideyuki sano
4893,lauren rhodes
4892,darren chester
4891,marcel thieliant
4891,ghazala khan
4888,august wilson
4887,matt skinner
4884,kanhaiya kumar
4879,brian molefe
4879,lenin moreno
4878,robert giordano
4877,dieu nalio chery
4877,stanley kubrick
4877,bill murray
4870,sarbananda sonowal
4869,charlie beck
4866,kenny chesney
4865,craig strickland
4865,wayne swan
4864,alexandra ulmer
4863,john c calhoun
4861,wayne moore
4861,tom corbett
4861,richard marles
4856,rachel zoll
4850,subramanian swamy
4850,juha sipila
4850,peter cosgrove
4846,joyce mitchell
4846,rachel mcadams
4845,charles bolden
4841,liz cheney
4841,viet cong
4841,alicia machado
4841,david brunnstrom
4840,timothy gardner
4839,jim ritterbusch
4838,jeremy clarkson
4836,adriana gomez licon
4835,jim suhr
4835,shahbaz sharif
4834,craig james
4832,toby chopra
4832,chuck hagel
4831,james robart
4828,eric clapton
